Sopot                   1833,        5426,
Sorkwity                2109,        5351,
Sosnowica               2305,        5131,
Sosnowiec               1908,        5017,
Sosnówka                2320,        5146,
Sośnicowice             1832,        5016,
Sośnie                  1737,        5128,
Sośno                   1741,        5324,
Spiczyn                 2246,        5121,
Spytkowice              1930,        5000,
Srokowo                 2131,        5413,
Stalowa Wola            2205,        5034,
Stanin                  2212,        5153,
Stanisławów siedleckie 2133,        5218,
Stanisławów             2443,        4855,
Stara Biała             1938,        5237,
Stara Błotnica          2059,        5133,
Stara Dąbrowa           1508,        5325,
Stara Kamienica         1534,        5055,
Stara Kiszewa           1810,        5359,
Stara Kornica           2257,        5211,
Starachowice            2104,        5102,
Stare Babice            2051,        5215,
Stare Bogaczowice       1611,        5052,
Stare Czarnowo          1446,        5317,
Stare Juchy             2211,        5356,
Stare Kurowo            1540,        5252,
Stare Miasto            1813,        5211,
Stare Pole              1912,        5403,
Stargard Szczeciński    1502,        5320,
Starogard Gdański       1832,        5358,
Staroźreby              1958,        5238,
Stary Brus              2318,        5129,
Stary Dzierzgoń         1925,        5351,
Stary Dzikowiec         2151,        5016,
Staru Dzików            2256,        5014,
Stary Lubotyń           2156,        5257,
Stary Sącz              2038,        4934,
Stary Targ              1910,        5356,
Stary Zamość            2311,        5049,
Staszów                 2110,        5034,
Stawiguda               2024,        5339,
Stawiski                2210,        5323,
Stawiszyn               1806,        5155,
Stąporków               2033,        5109,
Stegna                  1906,        5420,
Stepnica                1437,        5339,
Sterdyń                 2217,        5234,
Stęszew                 1641,        5217,
Stężyca                 1757,        5413,
Stoczek                 2154,        5233,
Stoczek Łukowski        2158,        5158,
Stolno                  1830,        5319,
Stopnica                2056,        5026,
Stoszowice              1638,        5036,
Strachówka              2138,        5225,
Strawczyn               2025,        5057,
Stromiec                2106,        5139,
Stronie Śląskie         1652,        5018,
Strumień                1846,        4955,
Stryj                   2351,        4916,
Stryków                 1935,        5154,
Stryszawa               1932,        4943,
Stryszów                1937,        4950,
Strzałkowo              1749,        5219,
Strzegom                1621,        5058,
Strzegowo-Osada         2017,        5254,
Strzelce                1924,        5219,
Strzelce Krajeńskie     1531,        5253,
Strzelce Opolskie       1818,        5031,
Strzelce Wielkie        1908,        5108,
Strzeleczki             1751,        5028,
Strzelin                1704,        5047,
Strzelno                1810,        5238,
Strzyżewice             2227,        5103,
Strzyżów                2147,        4952,
Stubno                  2258,        4953,
Studzienice             1735,        5406,
Stupsk                  2027,        5301,
Subkowy                 1846,        5401,
Sucha Beskidzka         1929,        4944,
Suchań                  1519,        5317,
Suchedniów              2050,        5103,
Suchowola               2306,        5335,
Suchożebry              2216,        5216,
Suchy Las               1653,        5228,
Sulechów                1537,        5205,
Sulejów                 1952,        5122,
Sulejówek               2116,        5213,
Sulęcin                 1507,        5227,
Sulęczyno               1746,        5414,
Sulików                 1504,        5104,
Sulmierzyce             1912,        5111,
Sułkowice               1948,        4952,
Sułoszowa               1944,        5017,
Sułów                   2258,        5046,
Supraśl                 2320,        5313,
Suraż                   2257,        5257,
Susiec                  2312,        5025,
Susz                    1921,        5343,
Suszec                  1848,        5002,
Suwałki                 2256,        5406,
Swarzędz                1704,        5224,
Syców                   1743,        5118,
Sypniewo                2118,        5301,
Szadek                  1859,        5142,
Szamocin                1707,        5302,
Szamotuły               1634,        5236,
Szastarka               2219,        5052,
Szczaniec               1541,        5216,
Szczawin Kościelny      1937,        5223,
Szczawnica              2028,        4926,
Szczawno-Zdrój          1616,        5049,
Szczebrzeszyn           2259,        5042,
Szczecin                1434,        5326,
Szczecinek              1641,        5343,
Szczekociny             1948,        5038,
Szczerców               1907,        5120,
Szczucin                2104,        5019,
Szczuczyn               2218,        5334,
Szczurowa               5008,        2038,
Szczutowo               1934,        5256,
Szczyrk                 1902,        4943,
Szczytna                1626,        5025,
Szczytniki              1820,        5141,
Szczytno                2059,        5334,
Szelków                 2113,        5250,
Szemud                  1814,        5429,
Szepietowo              2233,        5252,
Szerzyny                2114,        4949,
Szklarska Poręba        1532,        5050,
Szlichtyngowa           1615,        5143,
Szprotawa               1532,        5134,
Szreńsk                 2007,        5301,
Sztabin                 2307,        5341,
Sztum                   1902,        5356,
Sztutowo                1910,        5420,
Szubin                  1745,        5301,
Szudziałowo             2340,        5317,
Szumowo                 2206,        5256,
Szydłowiec              2051,        5114,
Szydłowo                1636,        5310,
Szydłów                 2100,        5036,
Szypliszki              2304,        5415,
Ścinawa                 1626,        5125,
Ślesin                  1818,        5222,
Śliwice                 1810,        5343,
Śmigiel                 1632,        5201,
Śniadowo                2159,        5302,
Śrem                    1701,        5205,
Środa Śląska            1635,        5109,
Środa Wielkopolska      1716,        5214,
Świątki                 2015,        5355,
Świątniki Górne         1958,        4956,
Świdnica wałbrzyskie  1629,        5050,
Świdnica zielonogór.  1525,        5153,
Świdnik                 2241,        5112,
Świdwin                 1547,        5347,
Świebodzice             1620,        5052,
Świebodzin              1532,        5215,
Świecie                 1826,        5325,
Świecie nad Osą         1906,        5327,
Świedziebnia            1933,        5309,
Świeradów-Zdrój         1521,        5054,
Świercze                2046,        5241,
Świerczów               1746,        5058,
Świerklaniec            1856,        5026,
Świerklany              1836,        5002,
Świerzawa               1554,        5101,
Świerzno                1457,        5357,
Świeszyno               1610,        5407,
Święciechowa            1631,        5152,
Święta Katarzyna        1707,        5102,
Świętajno olsztyńskie 2113,        5334,
Świętajno suwalskie   2220,        5400,
Świętochłowice          1855,        5019,
Świlcza                 2155,        5005,
Świnice Warckie         1856,        5202,
Świnna                  1915,        4940,
Świnoujście             1415,        5355,
Tarczyn                 2050,        5159,
Tarłów                  2143,        5100,
Tarnawatka              2324,        5032,
Tarnobrzeg              2141,        5035,
Tarnogród               2245,        5021,
Tarnopol                2536,        4934,
Tarnowiec               2136,        4943,
Tarnowo Podgórne        1640,        5228,
Tarnowskie Góry         1852,        5027,
Tarnów                  2100,        5002,
Tarnów Opolski          1805,        5035,
Tarnówka                1650,        5321,
Tatrzańska              1957,        4918,
Tąpkowice               1902,        5027,
Tczew                   1843,        5406,
Tczów                   2127,        5120,
Telatyn                 2350,        5032,
Teresin                 2025,        5212,
Terespol                2337,        5205,
Tereszpol               2253,        5034,
Tłuchowo                1928,        5245,
Tłuszcz                 2127,        5226,
Tokarnia                1953,        4944,
Tolkmicko               1931,        5419,
Tomaszów Lubelski       2325,        5027,
Tomaszów Mazowiecki     2002,        5132,
Tomice                  1929,        4954,
Topólka                 1843,        5231,
Toruń                   1837,        5302,
Torzym                  1504,        5219,
Toszek                  1831,        5028,
Trawniki                2301,        5108,
Trąbki Wielkie          1832,        5410,
Trojanów                2150,        5142,
Troszyn                 2144,        5302,
Tryńcza                 2233,        5010,
Trzcianka               1628,        5303,
Trzcianne               2241,        5321,
Trzciel                 1552,        5222,
Trzcinica               1801,        5110,
Trzcińsko-Zdrój         1435,        5258,
Trzebiatów              1515,        5404,
Trzebiechów             1544,        5202,
Trzebiel                1449,        5138,
Trzebielino             1706,        5412,
Trzebieszów             2233,        5159,
Trzebinia               1928,        5010,
Trzebnica               1704,        5118,
Trzebownisko            2202,        5005,
Trzemeszno              1749,        5234,
Trzeszczany             2344,        5049,
Trzyciąż                1946,        5019,
Trzydnik Duży           2209,        5051,
Tuchola                 1751,        5336,
Tuchomie                1720,        5407,
Tuchów                  2103,        4954,
Tuczępy                 2059,        5031,
Tuczna                  2326,        5153,
Tuczno                  1608,        5311,
Tuliszków               1818,        5204,
Tułowice                2017,        5222,
Tuplice                 1449,        5140,
Turawa                  1805,        5044,
Turek                   1830,        5201,
Turobin                 2245,        5049,
Turośl                  2144,        5323,
Turośń Kościelna        2303,        5301,
Tuszów Narodowy         2128,        5022,
Tuszyn                  1932,        5136,
Twardogóra              1728,        5122,
Tworóg                  1843,        5033,
Tychowo                 1615,        5355,
Tychy                   1859,        5008,
Tychy Paprocany         1900,        5006,
Tyczyn                  2202,        4958,
Tykocin                 2246,        5312,
Tymbark                 2019,        4944,
Tyrawa Wołoska          2222,        4934,
Tyszowice               2341,        5037,
Uchanie                 2339,        5055,
Udanin                  1627,        5102,
Ujazd opolskie        1821,        5024,
Ujazd piotrkowskie    1955,        5136,
Ujsoły                  1909,        4929,
Ujście                  1644,        5304,
Ulan-Majorat            2229,        5148,
Ulanów                  2217,        5030,
Ulhówek                 2348,        5027,
Ułęż                    2207,        5136,
Uniejów                 1848,        5158,
Unisław                 1823,        5313,
Urszulin                2312,        5124,
Urzędów                 2209,        5100,
Ustka                   1651,        5435,
Ustronie Morskie        1545,        5413,
Ustroń                  1849,        4943,
Ustrzyki Dolne          2236,        4926,
Uście Gorlickie         2108,        4931,
Uścimów                 2256,        5128,
Wadowice                1930,        4953,
Wadowice Górne          2118,        5016,
Walce                   1800,        5022,
Walim                   1627,        5042,
Wałbrzych               1617,        5047,
Wałcz                   1627,        5316,
Wapno                   1728,        5254,
Warka                   2112,        5147,
Warlubie                1838,        5335,
Warnice                 1459,        5315,
Warszawa                2102,        5212,
Warszawa Mokotów        2103,        5209,
Warszawa Ochota         2059,        5212,
Warszawa Praga Południe 2110,        5212,
Warszawa Praga Północ   2103,        5217,
Warszawa Śródmieście    2101,        5213,
Warszawa Wola           2056,        5214,
Warszawa Żoliborz       2056,        5216,
Warta                   1838,        5142,
Warta Bolesławiecka     1539,        5114,
Wartkowice              1901,        5158,
Wasilków                2312,        5312,
Waśniów                 2013,        5054,
Wąbrzeźno               1857,        5317,
Wąchock                 2101,        5105,
Wądroże Wielkie         1620,        5107,
Wągrowiec               1712,        5248,
Wąpielsk                1917,        5308,
Wąsewo                  2141,        5253,
Wąsosz                  1641,        5134,
Wąwolnica               2209,        5117,
Wejherowo               1815,        5436,
Werbkowice              2346,        5045,
Węgierska Górka         1907,        4937,
Węgliniec               1513,        5117,
Węgorzewo               2145,        5413,
Węgorzyno               1533,        5332,
Węgrów                  2201,        5224,
Wiązowna                2118,        5211,
Wiązownica              2242,        5005,
Wiązów                  1717,        5049,
Wicko                   1737,        5440,
Widawa                  1857,        5126,
Widuchowa               1422,        5307,
Wieczfnia Kościelna     2029,        5312,
Wielbark                2056,        5324,
Wieleń                  1610,        5254,
Wielgie                 1916,        5245,
Wielgomłyny             1946,        5101,
Wielichowo              1621,        5207,
Wieliczka               2003,        4959,
Wieliczki               2234,        5359,
Wielka Nieszawka        1829,        5300,
Wielka Wieś             1951,        5010,
Wielke Oczy             2310,        5001,
Wielopole Skrzyńskie    2137,        4957,
Wielowieś               1837,        5031,
Wieluń                  1834,        5113,
Wieniawa                2048,        5122,
Wieprz                  1922,        4954,
Wieruszów               1810,        5117,
Wierzbica chełmskie   2319,        5116,
Wierzbica radomskie   2105,        5115,
Wierzbinek              1831,        5226,
Wierzbno                2151,        5218,
Wierzchlas              1840,        5112,
Wierzchosławice         2052,        5002,
Wierzchowo              1606,        5327,
Wietrzychowice          2046,        5012,
Więcbork                1729,        5321,
Wijewo                  1611,        5155,
Wilamowice              1909,        4955,
Wilczęta                1953,        5410,
Wilczyce                2140,        5045,
Wilczyn                 1810,        5229,
Wilejka                 2653,        5430,
Wilga                   2123,        5152,
Wilkołaz                2221,        5101,
Wilkowice               1906,        4946,
Wilków lubelskie      2153,        5116,
Wilków opolskie       1739,        5106,
Wilno                   2519,        5441,
Winnica                 2057,        5239,
Wińsko                  1637,        5123,
Wiskitki                2023,        5205,
Wisła                   1852,        4939,
Wisznia Mała            1703,        5115,
Wisznice                2313,        5148,
Wiślica                 2041,        5021,
Wiśniew                 2217,        5205,
Wiśniewo                2021,        5304,
Wiśniowa krakowskie   2006,        4948,
Wiśniowa rzeszowskie  2139,        4952,
Witkowo                 1747,        5226,
Witnica                 1453,        5241,
Witonia                 1918,        5208,
Wizna                   2223,        5313,
Wiżajny                 2252,        5422,
Wleń                    1541,        5101,
Władysławowo            1824,        5448,
Władysławów             1829,        5206,
Włocławek               1903,        5239,
Włodawa                 2333,        5133,
Włodowice               1927,        5033,
Włodzimierz Wołyński    2420,        5051,
Włoszakowice            1622,        5156,
Włoszczowa              1958,        5051,
Wodynie                 2157,        5202,
Wodzierady              1909,        5143,
Wodzisław               2011,        5031,
Wodzisław Śląski        1828,        5001,
Wohyń                   2247,        5146,
Wojaszówka              2141,        4947,
Wojciechowice           2135,        5051,
Wojciechów              2215,        5114,
Wojcieszków             2219,        5146,
Wojcieszów              1555,        5058,
Wojnicz                 2050,        4958,
Wojsławice              2333,        5055,
Wola Krzysztoporska     1935,        5121,
Wola Mysłowska          2157,        5151,
Wola Uhruska            2338,        5119,
Wolanów                 2059,        5123,
Wolbórz                 1950,        5131,
Wolbrom                 1946,        5023,
Wolin                   1431,        5350,
Wolsztyn                1607,        5207,
Wołczyn                 1803,        5101,
Wołkowysk               2428,        5310,
Wołomin                 2114,        5221,
Wołów                   1639,        5121,
Woźniki                 1904,        5035,
Wólka                   2239,        5116,
Wręczyca Wielka         1855,        5050,
Wrocław                 1702,        5107,
Wrocław Fabryczna       1657,        5108,
Wrocław Krzyki          1704,        5108,
Wrocław Psie Pole       1707,        5108,
Wrocław Stare Miasto    1703,        5106,
Wrocław Śródmieście     1703,        5107,
Wronki                  1622,        5243,
Wróblew                 1837,        5136,
Września                1735,        5220,
Wschowa                 1618,        5148,
Wydminy                 2202,        5359,
Wymiarki                1505,        5131,
Wyryki                  2323,        5133,
Wyrzysk                 1716,        5309,
Wysoka                  1704,        5311,
Wysokie                 2240,        5045,
Wysokie Mazowieckie     2230,        5255,
Wyszki                  2259,        5251,
Wyszków                 2127,        5236,
Wyszogród               2012,        5223,
Wyśmierzyce             2048,        5138,
Zabierzów               1948,        5007,
Zabłudów                2321,        5301,
Zabór                   1543,        5157,
Zabrodzie               2126,        5230,
Zabrze                  1847,        5018,
Zadzim                  1851,        5146,
Zagnańsk                2041,        5058,
Zagórów                 1754,        5210,
Zagórz                  2216,        4931,
Zagrodno                1552,        5112,
Zakliczyn               2049,        4951,
Zaklików                2207,        5046,
Zakopane                1957,        4918,
Zakroczym               2037,        5226,
Zakrzew radomskie     2100,        5127,
Zakrzew zamojskie     2236,        5054,
Zakrzewo pilskie      1708,        5325,
Zakrzewo włocławskie  1837,        5245,
Zakrzówek               2222,        5056,
Zalesie                 2323,        5202,
Zaleszany               2154,        5039,
Zalewo                  1936,        5351,
Załuski                 2031,        5232,
Zambrów                 2215,        5259,
Zamość                  2316,        5043,
Zaniemyśl               1710,        5210,
Zapolice                1853,        5132,
Zaręby Kościelne        2208,        5246,
Zarszyn                 4935,        2201,
Zarzecze                2232,        4959,
Zator                   1926,        4959,
Zatory                  2111,        5236,
Zawady                  2239,        5309,
Zawadzkie               1829,        5037,
Zawichost               2151,        5049,
Zawidów                 1504,        5101,
Zawidz                  1952,        5249,
Zawiercie               1925,        5030,
Zawoja                  1934,        4940,
Zawonia                 1712,        5119,
Ząbki                   2107,        5217,
Ząbkowice Śląskie       1649,        5035,
Zbąszynek               1549,        5215,
Zbąszyń                 1555,        5215,
Zbiczno                 1923,        5320,
Zblewo                  1820,        5356,
Zbójna                  2147,        5315,
Zbójno                  1909,        5300,
Zbrosławice             1845,        5025,
Zbuczyn Poduchowny      2206,        5206,
Zduny kaliskie        1722,        5138,
Zduny skierniewickie  1948,        5209,
Zduńska Wola            1856,        5136,
Zdzieszowice            1807,        5025,
Zebrzydowice            1837,        4953,
Zelów                   1913,        5128,
Zembrzyce               1936,        4946,
Zębowice                1821,        5046,
Zgierz                  1925,        5152,
Zgorzelec               1501,        5109,
Zielona Góra            1530,        5156,
Zielonka                2109,        5218,
Zielonki                1955,        5007,
Ziębice                 1703,        5037,
Zławieś Wielka          1820,        5306,
Złocieniec              1600,        5332,
Złoczew                 1837,        5125,
Złoczów                 2452,        4947,
Złota                   2036,        5023,
Złotniki Kujawskie      1809,        5254,
Złotoryja               1555,        5108,
Złotów                  1702,        5322,
Złoty Stok              1652,        5027,
Zwierzyn                1533,        5249,
Zwierzyniec             2258,        5037,
Zwoleń                  2136,        5122,
Żabia Wola              2041,        5202,
Żabno                   2053,        5007,
Żagań                   1519,        5137,
Żarki                   1922,        5038,
Żarnowiec               1952,        5029,
Żarnów                  2011,        5115,
Żarów                   1630,        5057,
Żary                    1508,        5138,
Żelechów                2154,        5149,
Żegocina                2025,        4948,
Żelazków                1811,        5151,
Żelechlinek             2002,        5143,
Żelechów                2154,        5149,
Żerków                  1734,        5204,
Żmigród                 1654,        5128,
Żmudź                   2340,        5101,
Żnin                    1743,        5251,
Żołynia                 2218,        5010,
Żory                    1842,        5003,
Żółkiewka               2250,        5054,
Żórawina                1703,        5059,
Żukowice                1559,        5140,
Żukowo                  1821,        5421,
Żurawica                2247,        4949,
Żuromin                 1954,        5304,
Żychlin                 1937,        5215,
Żyraków                 2125,        5006,
Żyrardów                2026,        5203,
Żyrzyn                  2206,        5130,
Żytno                   1937,        5056,
Żywiec                  1912,        4942,

